,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,dist_pickup_to_wall_street
1012620,id2046849,2,2016-02-14 20:11:12,2016-02-14 20:22:35,3,-74.0067367553711,40.70663833618164,-74.00475311279298,40.72240829467773,N,683,0.362857557801387
1012669,id1301289,1,2016-06-17 16:53:28,2016-06-17 17:33:30,2,-74.01211547851562,40.70824813842773,-73.97831726074219,40.78623580932617,N,2402,0.14507898906402378
1012678,id2342671,2,2016-02-11 17:22:17,2016-02-11 17:52:03,1,-74.01194763183594,40.706558227539055,-73.97696685791014,40.68162155151367,N,1786,0.11714349693875693
1012723,id2155690,1,2016-01-21 15:44:00,2016-01-21 16:08:32,1,-74.01121520996094,40.710533142089844,-73.99466705322266,40.75562286376953,N,1472,0.3617101264095588
1012730,id3600733,2,2016-05-29 15:37:31,2016-05-29 15:44:45,1,-74.01380157470702,40.70687103271485,-74.005126953125,40.72866821289063,N,434,0.24510627142009433
1012756,id1006373,2,2016-02-04 10:19:41,2016-02-04 11:05:24,2,-74.01486206054686,40.7053337097168,-73.976318359375,40.75598526000977,N,2743,0.39547777880549273
1012812,id2063889,1,2016-01-22 15:42:54,2016-01-22 15:51:48,1,-74.0073013305664,40.705345153808594,-73.99010467529298,40.71936416625977,N,534,0.37638903796241796
1012817,id1015003,1,2016-02-08 09:11:37,2016-02-08 09:24:45,1,-74.00736236572266,40.70675659179688,-73.97344207763672,40.7500114440918,N,788,0.30850842411955154
1012826,id0546147,2,2016-03-12 18:06:28,2016-03-12 18:23:04,6,-74.00890350341797,40.70619583129883,-73.98530578613281,40.74468612670898,N,996,0.21132460068661646
1012861,id3699551,2,2016-01-07 06:33:37,2016-01-07 06:41:09,1,-74.01165008544923,40.70284652709961,-73.9796371459961,40.71623229980469,N,452,0.4981500965138421
1012895,id0630593,1,2016-06-15 20:10:18,2016-06-15 20:18:05,1,-74.00823974609375,40.70473861694336,-73.99751281738281,40.72119522094727,N,467,0.36465034193308893
1012983,id2054626,2,2016-06-25 09:16:27,2016-06-25 09:53:06,2,-74.01170349121094,40.706298828125,-73.9576187133789,40.80212020874024,N,2199,0.127343983411191
1013059,id2656513,2,2016-04-03 12:29:02,2016-04-03 12:36:59,1,-74.01144409179686,40.70882034301758,-74.00508880615234,40.71910095214844,N,477,0.17538121051915817
1013096,id2121002,1,2016-02-05 19:53:24,2016-02-05 19:57:29,1,-74.00930786132812,40.71100616455078,-74.00851440429686,40.7152214050293,N,245,0.43626338646789076
1013170,id0331190,1,2016-04-10 05:27:58,2016-04-10 05:35:03,1,-74.00750732421875,40.705413818359375,-73.976806640625,40.71934509277344,N,425,0.35779252427804015
1013186,id1056786,1,2016-04-19 22:21:39,2016-04-19 22:38:51,1,-74.01055145263672,40.70894241333008,-73.9898681640625,40.74700164794922,N,1032,0.18699098171247458
1013387,id2993478,1,2016-05-27 15:23:23,2016-05-27 16:35:07,1,-74.0070571899414,40.7054443359375,-73.79367065429686,40.64471054077149,N,4304,0.38745423873047774
1013416,id0796301,1,2016-04-06 13:31:58,2016-04-06 13:41:34,4,-74.01490783691406,40.7085189819336,-74.00743103027342,40.74309539794922,N,576,0.3609094103879597
1013442,id1063972,2,2016-06-11 15:32:48,2016-06-11 16:01:12,2,-74.01649475097656,40.70801544189453,-73.97077941894531,40.76496887207031,N,1704,0.4748038300034257
1013487,id2080191,1,2016-01-08 22:56:24,2016-01-08 23:03:36,1,-74.01125335693358,40.71025466918945,-74.00099182128906,40.72569274902344,N,432,0.3310096405028776
1013507,id1587556,2,2016-05-24 16:57:47,2016-05-24 17:24:36,2,-74.01514434814453,40.70947265625,-73.98079681396483,40.764610290527344,N,1609,0.4293013818568081
1013611,id2410232,1,2016-03-24 21:15:06,2016-03-24 21:24:25,2,-74.01544952392578,40.70869064331055,-73.98975372314453,40.7141990661621,N,559,0.41045065770004185
1013621,id1387113,2,2016-04-14 08:24:02,2016-04-14 08:36:39,1,-74.00791931152342,40.70446014404297,-74.00140380859375,40.72114181518555,N,757,0.40575710872664544
1013653,id0056323,2,2016-03-24 20:19:32,2016-03-24 20:34:50,1,-74.00988006591797,40.705848693847656,-73.99361419677734,40.70254898071289,N,918,0.1841012553407856
1013661,id1811591,1,2016-02-03 13:19:30,2016-02-03 13:31:53,2,-74.00794982910156,40.70807266235352,-73.99758148193358,40.7298583984375,N,743,0.2677370781177153
1013743,id3666912,1,2016-04-25 14:02:18,2016-04-25 14:22:23,3,-74.01461791992188,40.71001052856445,-73.98734283447266,40.75799560546875,N,1205,0.43302183864710686
1013748,id3120486,1,2016-03-06 12:18:21,2016-03-06 12:26:58,2,-74.014404296875,40.70933532714844,-74.00641632080078,40.73286437988281,N,517,0.36986562005212564
1013818,id3057670,1,2016-03-31 13:24:54,2016-03-31 14:00:21,1,-74.01009368896483,40.707374572753906,-73.98153686523438,40.75752258300781,N,2127,0.07286967717197629
1013926,id0957255,1,2016-05-07 17:41:21,2016-05-07 17:54:10,1,-74.00996398925781,40.71133041381836,-73.98119354248048,40.73633193969727,N,769,0.4573979751290119
1013932,id0765464,2,2016-06-01 20:21:07,2016-06-01 20:48:19,1,-74.00587463378906,40.70647430419922,-73.95410919189453,40.67095947265625,N,1632,0.437802346676377
1014222,id0692534,2,2016-02-27 22:40:25,2016-02-27 23:05:53,1,-74.01409912109375,40.70805358886719,-73.95088958740234,40.77233123779297,N,1528,0.27899772057054506
1014230,id2963708,1,2016-05-15 13:08:20,2016-05-15 13:30:06,1,-74.00576782226562,40.70777130126953,-73.97697448730467,40.76407241821289,N,1306,0.44056162455617015
1014291,id1966755,2,2016-01-20 14:14:31,2016-01-20 14:23:27,1,-74.00886535644531,40.71079635620117,-74.0072250366211,40.7281608581543,N,536,0.4281245486841479
1014322,id3774983,1,2016-05-18 15:01:12,2016-05-18 15:42:09,1,-74.0074920654297,40.70535659790039,-73.98978424072266,40.73287963867188,N,2457,0.36258313537010295
1014392,id3702895,1,2016-04-23 01:26:29,2016-04-23 01:30:05,1,-74.00968933105469,40.70487594604492,-74.00696563720702,40.7107048034668,N,216,0.2890165796027104
1014553,id1178435,1,2016-01-03 07:15:04,2016-01-03 07:25:55,1,-74.00769805908203,40.70489883422852,-73.96531677246094,40.71435546875,N,651,0.3823025060402804
1014639,id2796748,2,2016-04-16 21:37:39,2016-04-16 21:54:26,5,-74.00956726074219,40.70484161376953,-73.99929809570312,40.73823928833008,N,1007,0.29647428841329126
1014766,id3125377,2,2016-02-09 18:51:40,2016-02-09 19:07:50,1,-74.0070571899414,40.70492935180664,-73.99310302734375,40.733699798583984,N,970,0.42067075503532814
1014914,id1135036,2,2016-02-17 21:07:24,2016-02-17 21:26:32,3,-74.00691986083984,40.7053337097168,-73.95773315429686,40.67255401611328,N,1148,0.4038324709346379
1014980,id0175636,1,2016-05-20 13:05:21,2016-05-20 13:17:41,1,-74.00946044921875,40.706298828125,-74.00110626220702,40.7316780090332,N,740,0.16725126311220026
1014982,id2636416,1,2016-01-31 15:17:10,2016-01-31 15:20:33,1,-74.00656127929686,40.70845031738281,-74.0124740600586,40.70264053344727,N,203,0.3922130569485192
1015009,id3316266,2,2016-06-11 01:47:51,2016-06-11 01:56:34,5,-74.0109634399414,40.70960998535156,-73.99756622314453,40.74026870727539,N,523,0.25825653079086136
1015158,id3131369,2,2016-01-21 09:29:20,2016-01-21 10:09:00,2,-74.00773620605469,40.704978942871094,-73.98258972167969,40.76435089111328,N,2380,0.3738061218073599
1015189,id1675130,1,2016-04-27 09:22:34,2016-04-27 09:49:27,2,-74.01482391357422,40.70940399169922,-73.97896575927734,40.68673706054688,N,1613,0.4027842198828641
1015209,id1452957,2,2016-01-16 19:15:30,2016-01-16 19:29:27,1,-74.0082473754883,40.70539855957031,-74.00579833984375,40.74013900756836,N,837,0.31039218420478626
1015335,id3737756,1,2016-06-13 16:37:32,2016-06-13 17:07:40,1,-74.01046752929686,40.7043571472168,-73.98249816894531,40.763763427734375,N,1808,0.3290055045583547
1015356,id0252822,1,2016-04-13 22:49:47,2016-04-13 22:58:35,2,-74.00899505615234,40.71117782592773,-74.00888061523438,40.73318481445313,N,528,0.4631544768906929
1015448,id0671928,2,2016-02-26 12:42:38,2016-02-26 12:50:28,1,-74.00772857666014,40.707115173339844,-74.0067367553711,40.71752166748047,N,470,0.27253293454449284
1015550,id0964595,2,2016-02-03 04:37:45,2016-02-03 04:55:21,1,-74.00692749023438,40.70818328857422,-73.86200714111328,40.7685546875,N,1056,0.3536991353374655
1015983,id3215152,2,2016-01-08 22:05:49,2016-01-08 22:20:49,1,-74.00936126708984,40.70664596557617,-73.99600219726562,40.74993133544922,N,900,0.15202965374587007
1015994,id3189403,1,2016-03-09 19:43:44,2016-03-09 19:53:44,1,-74.01028442382812,40.70324325561523,-73.99613189697266,40.69601821899415,N,600,0.45395977368662127
1016021,id2717101,2,2016-03-23 15:51:13,2016-03-23 16:26:52,1,-74.00572204589844,40.706321716308594,-73.86170959472656,40.76835250854492,N,2139,0.4541359521875091
1016143,id0177942,2,2016-03-29 05:05:44,2016-03-29 05:20:28,1,-74.0095977783203,40.70608520507813,-73.96422576904298,40.77034759521485,N,884,0.17608818689871744
1016158,id2254923,2,2016-03-03 14:20:01,2016-03-03 14:42:57,2,-74.01043701171875,40.70915603637695,-73.96710205078125,40.75633239746094,N,1376,0.21218419052604826
1016219,id1112587,2,2016-03-08 20:15:30,2016-03-08 20:30:58,2,-74.01061248779298,40.70956039428711,-73.95845794677734,40.76399993896485,N,928,0.25433333817228876
1016272,id2815902,1,2016-05-15 09:09:33,2016-05-15 09:19:32,3,-74.01649475097656,40.70603561401367,-73.99819946289062,40.738040924072266,N,599,0.48828453475380557
1016276,id3757201,2,2016-02-19 20:49:42,2016-02-19 20:54:31,2,-74.00884246826173,40.71107864379883,-74.01270294189453,40.71525573730469,N,289,0.4577022585928439
1016343,id1622289,1,2016-01-27 18:03:58,2016-01-27 18:11:28,1,-74.00997924804686,40.711463928222656,-74.00236511230467,40.70881271362305,N,450,0.4717949368156572
1016438,id3605277,2,2016-06-19 21:52:44,2016-06-19 22:06:48,1,-74.01049041748048,40.70975875854492,-73.9728775024414,40.75621032714844,N,844,0.27753783834626394
1016620,id1137363,1,2016-04-03 22:55:38,2016-04-03 23:11:50,1,-74.01053619384766,40.70951843261719,-73.96736145019531,40.75628280639648,N,972,0.25050818867036095
1016666,id2930133,2,2016-06-14 09:36:20,2016-06-14 09:52:26,1,-74.00920104980467,40.70421981811523,-73.9992904663086,40.71210861206055,N,966,0.37226920999485574
1016724,id0308885,2,2016-05-06 21:32:20,2016-05-06 22:03:35,1,-74.0120391845703,40.70389175415039,-73.90988159179686,40.77550888061523,N,1875,0.38928881359888
1016831,id2684534,2,2016-01-12 20:54:29,2016-01-12 21:06:05,1,-74.01302337646483,40.70603942871094,-73.98293304443358,40.69462966918945,N,696,0.22358662519840053
1016833,id2217684,2,2016-04-04 09:38:18,2016-04-04 09:48:15,5,-74.01533508300781,40.7098388671875,-74.01053619384766,40.71358871459961,N,597,0.46628529287414555
1016838,id1785733,1,2016-06-15 20:33:57,2016-06-15 20:53:50,2,-74.01187896728516,40.70310974121094,-73.97697448730467,40.6832275390625,N,1193,0.4718912816001091
1016918,id1260880,1,2016-03-10 13:21:33,2016-03-10 13:43:40,3,-74.0099868774414,40.71141815185547,-73.99484252929686,40.750301361083984,N,1327,0.466664933566194
1016932,id2822337,1,2016-03-19 01:59:03,2016-03-19 02:11:02,1,-74.01283264160156,40.70950317382813,-74.00080108642578,40.74063491821289,N,719,0.2931424704069294
1016955,id1738806,2,2016-05-18 18:44:32,2016-05-18 19:23:07,2,-74.0056915283203,40.706241607666016,-73.94338226318358,40.708091735839844,N,2315,0.45882499789641434
1017109,id0133514,1,2016-06-16 13:29:47,2016-06-16 13:42:41,1,-74.0062942504883,40.70629119873047,-73.98047637939453,40.700103759765625,N,774,0.4083036237974204
1017160,id1776762,2,2016-06-04 08:59:10,2016-06-04 09:15:38,1,-74.01018524169923,40.71146011352539,-73.96728515625,40.755279541015625,N,988,0.4686688929976001
1017190,id3513682,1,2016-02-03 09:38:47,2016-02-03 10:06:08,1,-74.005859375,40.70629119873047,-73.99922180175781,40.71906661987305,N,1641,0.4437262490463389
1017246,id0926461,1,2016-06-21 13:46:21,2016-06-21 13:57:45,1,-74.00885009765625,40.706932067871094,-73.99465179443358,40.71856689453125,N,684,0.18162311751689802
1017268,id2462141,1,2016-05-14 18:04:25,2016-05-14 18:47:14,1,-74.01418304443358,40.704627990722656,-73.94843292236328,40.71823501586913,N,2569,0.402792914123896
1017320,id1385552,1,2016-02-06 17:58:05,2016-02-06 18:24:59,1,-74.00895690917969,40.704265594482415,-73.97799682617188,40.78371047973633,N,1614,0.376341466996967
1017596,id2287755,2,2016-05-18 07:33:02,2016-05-18 07:54:15,1,-74.00995635986328,40.70566177368164,-73.96392822265625,40.761390686035156,N,1273,0.19970457192084068
1017658,id1228357,1,2016-01-07 19:02:32,2016-01-07 19:25:09,4,-74.01270294189453,40.70612335205078,-73.98567962646483,40.75969696044922,N,1357,0.19684127328361847
1017962,id0379408,2,2016-06-24 09:03:57,2016-06-24 09:28:07,2,-74.0074920654297,40.70875930786133,-73.97864532470702,40.75264739990234,N,1450,0.3345053057434315
1017986,id3989147,1,2016-03-13 10:22:39,2016-03-13 10:34:46,2,-74.01404571533203,40.70922088623047,-73.9758529663086,40.75143432617188,N,727,0.3382870708958013
1018187,id2362948,1,2016-06-09 05:51:55,2016-06-09 06:04:10,1,-74.0137939453125,40.70962905883789,-73.97936248779298,40.761878967285156,N,735,0.3540995145865941
1018220,id1078212,1,2016-02-27 16:45:17,2016-02-27 16:55:31,1,-74.00762176513672,40.705177307128906,-73.98825073242188,40.72640228271485,N,614,0.3663172554143123
1018267,id2014379,1,2016-01-21 10:16:44,2016-01-21 10:42:09,1,-74.01195526123048,40.709266662597656,-73.9806137084961,40.75475311279297,N,1525,0.23582107090657456
1018286,id1089083,2,2016-03-31 11:19:24,2016-03-31 11:57:14,5,-74.0143280029297,40.70405960083008,-73.98322296142578,40.76784896850585,N,2270,0.4588773846573701
1018292,id3433322,1,2016-03-07 10:54:40,2016-03-07 11:01:55,1,-74.0115509033203,40.70328140258789,-74.01605224609375,40.71123504638672,N,435,0.44909738672514493
1018624,id3967525,2,2016-05-27 15:20:08,2016-05-27 15:28:01,2,-74.0103759765625,40.70979690551758,-74.0101547241211,40.709297180175774,N,473,0.2832339805160651
1018642,id1938718,1,2016-03-05 15:17:20,2016-03-05 15:27:24,2,-74.01648712158203,40.706974029541016,-74.00760650634766,40.713287353515625,N,604,0.4685679997416813
1018686,id0930201,1,2016-01-25 09:33:19,2016-01-25 09:40:29,1,-74.01434326171875,40.70453643798828,-74.00852203369139,40.70445251464844,N,430,0.41945921441469874
1018752,id0652516,2,2016-03-07 14:23:40,2016-03-07 14:36:17,1,-74.01153564453125,40.70459365844727,-74.00369262695312,40.71101760864258,N,757,0.3041902674696552
1018882,id2497401,1,2016-04-30 20:09:24,2016-04-30 20:27:18,1,-74.00598907470702,40.70603942871094,-73.98538970947266,40.72749328613281,N,1074,0.44116665276405176
1018918,id3755320,1,2016-01-12 13:04:02,2016-01-12 13:11:52,1,-74.0079574584961,40.704437255859375,-73.9983673095703,40.71334838867188,N,470,0.405726969181833
1019039,id1009057,2,2016-06-03 00:17:23,2016-06-03 00:21:48,6,-74.01435852050781,40.70394134521485,-74.0158920288086,40.7115364074707,N,265,0.47083344397282484
1019132,id3550801,1,2016-01-14 16:13:37,2016-01-14 16:52:29,1,-74.01360321044923,40.705562591552734,-73.8715591430664,40.77424621582031,N,2332,0.29513207380604317
1019222,id2528383,2,2016-04-20 13:39:41,2016-04-20 14:11:46,5,-74.00788879394531,40.70491409301758,-73.98604583740234,40.75899505615234,N,1925,0.3697015842073012
1019327,id3675027,1,2016-06-07 01:47:21,2016-06-07 02:00:25,1,-74.01327514648438,40.7047004699707,-73.96886444091797,40.693355560302734,N,784,0.3486993966602171
1019361,id2038548,1,2016-02-16 00:47:05,2016-02-16 01:03:13,1,-74.0062942504883,40.706275939941406,-74.01246643066406,40.629791259765625,N,968,0.4087694641836202
1019384,id3881118,1,2016-04-30 16:04:29,2016-04-30 16:12:29,1,-74.01010131835938,40.70969772338867,-74.00006103515625,40.71801376342773,N,480,0.27742331374568935
1019627,id1571995,2,2016-02-17 20:30:57,2016-02-17 20:47:13,1,-74.00672149658203,40.70664596557617,-73.9441680908203,40.74519348144531,N,976,0.3639509949957974
1019658,id2087622,2,2016-02-29 23:36:38,2016-02-29 23:49:01,1,-74.00653839111328,40.704498291015625,-73.98651885986328,40.71826934814453,N,743,0.48493843058116587
1019699,id1333552,2,2016-03-17 23:10:32,2016-03-17 23:27:10,2,-74.00861358642578,40.70592880249024,-73.98396301269531,40.73609161376953,N,998,0.248658434629316
1019864,id1848891,2,2016-05-08 00:10:10,2016-05-08 00:30:22,5,-74.0086212158203,40.710750579833984,-73.94142150878906,40.79862976074219,N,1212,0.4324475072763506
1020079,id1167140,1,2016-06-11 19:26:13,2016-06-11 19:38:15,2,-74.01126098632812,40.70839309692383,-73.9923095703125,40.7138557434082,N,722,0.12556632754094715
1020143,id0899584,1,2016-05-13 11:09:54,2016-05-13 11:38:17,1,-74.00907135009766,40.70758438110352,-73.97279357910156,40.75596618652344,N,1703,0.16187930867339562
1020211,id3783862,2,2016-03-10 20:58:02,2016-03-10 21:14:20,4,-74.01374053955078,40.70782470703125,-73.98502349853516,40.7667236328125,N,978,0.24288247502767088
1020268,id3667356,1,2016-06-21 11:31:34,2016-06-21 11:31:36,1,-74.00703430175781,40.71040725708008,-74.00698852539062,40.71038818359375,N,2,0.4791510876464846
1020278,id2640440,2,2016-03-26 12:27:55,2016-03-26 12:35:27,2,-74.00776672363281,40.70462036132813,-73.994873046875,40.71815872192383,N,452,0.4005899045932301
1020286,id3817596,2,2016-03-12 12:41:01,2016-03-12 12:46:55,1,-74.00789642333984,40.70531845092773,-74.01622009277344,40.70584106445313,N,354,0.33847199308098275
1020558,id0882270,2,2016-02-26 09:28:08,2016-02-26 09:37:31,1,-74.01446533203125,40.704605102539055,-74.00820922851562,40.706886291503906,N,563,0.42109850166084295
1020567,id2780121,2,2016-02-08 10:09:40,2016-02-08 10:26:31,1,-74.00822448730467,40.70582962036133,-73.9817886352539,40.746673583984375,N,1011,0.2816450899537439
1020612,id0548510,2,2016-02-27 10:43:46,2016-02-27 10:54:59,1,-74.0059814453125,40.70801162719727,-74.01483154296875,40.7141990661621,N,673,0.4268906857060173
1020648,id3106951,1,2016-05-22 13:47:47,2016-05-22 14:20:19,2,-74.00582885742188,40.70569610595703,-74.17792510986328,40.69000625610352,N,1952,0.46715364731055103
1020759,id3938142,2,2016-02-23 21:03:24,2016-02-23 21:20:02,1,-74.01661682128906,40.70816040039063,-73.9853515625,40.73871994018555,N,998,0.48790364090461036
1020794,id2221741,2,2016-04-21 21:25:32,2016-04-21 21:41:37,1,-74.00669860839844,40.70550537109375,-73.94625854492188,40.78132247924805,N,965,0.41008599606551793
1020870,id2905034,1,2016-03-24 14:17:59,2016-03-24 14:58:31,1,-74.01177978515625,40.704345703125,-74.18141174316406,40.68775939941406,N,2432,0.33514706842018543
1020916,id3578594,1,2016-03-31 20:02:02,2016-03-31 20:22:21,1,-74.01177215576173,40.70953750610352,-73.98631286621094,40.72724151611328,N,1219,0.2596265603437344
1021050,id1319211,2,2016-04-28 17:41:35,2016-04-28 17:50:53,5,-74.0062255859375,40.705730438232415,-74.00776672363281,40.71506881713867,N,558,0.4348295900809524
1021098,id0716469,2,2016-02-06 12:53:21,2016-02-06 13:09:27,6,-74.01335906982422,40.70770263671875,-74.00225067138672,40.72463989257813,N,966,0.20841135516039946
1021303,id2492637,1,2016-03-17 08:45:13,2016-03-17 09:04:47,1,-74.0064697265625,40.70698547363281,-73.99378967285155,40.7357292175293,N,1174,0.379581337990956
1021316,id2429152,2,2016-03-19 12:48:37,2016-03-19 13:23:58,1,-74.00907897949219,40.71107864379883,-73.84140014648438,40.67803955078125,N,2121,0.45032364247986256
1021337,id1947594,1,2016-04-13 20:15:57,2016-04-13 20:41:50,2,-74.01436614990234,40.70473861694336,-73.96521759033203,40.68821334838867,N,1553,0.4046790592359043
1021364,id0445960,1,2016-01-06 21:48:43,2016-01-06 21:56:44,1,-74.00635528564453,40.7061653137207,-73.9847183227539,40.72351837158203,N,481,0.40743607141853255
1021396,id0975712,1,2016-06-01 18:31:21,2016-06-01 18:56:17,1,-74.00904846191406,40.7060661315918,-73.98778533935547,40.7473258972168,N,1496,0.2104955783198521
1021410,id0944769,2,2016-03-14 22:15:52,2016-03-14 22:31:06,2,-74.00831604003906,40.70526885986328,-74.00640106201173,40.73271179199219,N,914,0.316262972899138
1021498,id2851048,1,2016-02-23 09:49:29,2016-02-23 10:07:14,2,-74.01320648193358,40.710273742675774,-74.00069427490234,40.762107849121094,N,1065,0.3828482873652572
1021544,id1842971,1,2016-05-31 18:46:21,2016-05-31 18:58:00,1,-74.0151138305664,40.7093620300293,-74.0033187866211,40.73185348510742,N,699,0.4202989808950066
1021563,id2621729,2,2016-03-05 10:51:44,2016-03-05 10:57:38,1,-74.01254272460938,40.70430755615234,-74.01497650146483,40.709381103515625,N,354,0.358170821544244
1021690,id0994223,1,2016-06-10 14:16:30,2016-06-10 14:41:23,1,-74.00727844238281,40.71037292480469,-74.0031967163086,40.74919509887695,N,1493,0.46234042458583446
1021719,id3238743,1,2016-06-30 06:55:23,2016-06-30 07:11:54,1,-74.00891876220702,40.70672607421875,-73.97718811035155,40.75644302368164,N,991,0.18253841462051099
1021746,id2062488,2,2016-06-29 16:02:30,2016-06-29 16:49:46,2,-74.00961303710938,40.70398330688477,-73.99503326416014,40.75007629394531,N,2836,0.3849934573698334
1021946,id0015321,1,2016-02-26 13:03:34,2016-02-26 13:17:58,1,-74.00713348388672,40.7054443359375,-74.01087951660156,40.718914031982415,N,864,0.38201108619829177
1022021,id2058101,1,2016-04-16 20:26:33,2016-04-16 20:41:30,1,-74.01217651367188,40.70491409301758,-73.98976135253906,40.72034072875977,N,897,0.28400958758953554
1022074,id2580278,1,2016-04-15 18:17:56,2016-04-15 18:41:39,1,-74.00989532470702,40.709373474121094,-74.00418853759766,40.74246597290039,N,1423,0.2484153138151954
1022083,id2865445,1,2016-02-13 19:43:40,2016-02-13 19:59:34,1,-74.00949096679686,40.70530700683594,-74.00785064697266,40.74261474609375,N,954,0.25275559786339064
1022105,id3706949,1,2016-06-13 18:28:46,2016-06-13 19:08:45,1,-74.01020812988281,40.70837020874024,-73.77625274658203,40.645729064941406,N,2399,0.13556540668087863
1022111,id3143910,1,2016-01-17 02:13:12,2016-01-17 02:30:49,1,-74.00918579101562,40.71041870117188,-73.988525390625,40.66442489624024,N,1057,0.3787599526929784
1022132,id0050053,1,2016-01-26 18:27:20,2016-01-26 18:45:12,1,-74.01012420654298,40.70978164672852,-74.00443267822266,40.74745178222656,N,1072,0.28598220985905637
1022344,id3936807,1,2016-02-04 20:05:39,2016-02-04 20:12:18,2,-74.00961303710938,40.70991897583008,-73.9988784790039,40.713626861572266,N,399,0.3136422908552935
1022504,id2802778,2,2016-04-16 09:35:39,2016-04-16 09:56:07,6,-74.00762176513672,40.7051010131836,-73.99716186523438,40.76594161987305,N,1228,0.37182685954334077
1022573,id2591894,1,2016-05-11 06:38:13,2016-05-11 06:43:21,1,-74.01200866699219,40.70710372924805,-74.00528717041014,40.72039413452149,N,308,0.0917095700578196
1022698,id3055919,1,2016-06-08 05:10:22,2016-06-08 05:24:43,1,-74.00991821289062,40.71141815185547,-73.9752426147461,40.75164413452149,N,861,0.46770876247296755
1022711,id2636060,2,2016-04-15 07:34:34,2016-04-15 07:54:47,1,-74.00833129882812,40.707786560058594,-73.99904632568358,40.75459671020508,N,1213,0.22778438608874993
1022730,id3580610,1,2016-03-03 15:24:56,2016-03-03 15:38:23,1,-74.00870513916014,40.71120071411133,-73.99024963378906,40.74431610107422,N,807,0.4747562086520526
1022812,id0335670,1,2016-03-27 14:09:41,2016-03-27 14:32:18,2,-74.01393127441406,40.70451354980469,-73.9841537475586,40.76652145385742,N,1357,0.3985137223385534
1022892,id1129955,2,2016-05-14 18:04:19,2016-05-14 18:11:14,1,-74.0077133178711,40.70498275756836,-74.0113983154297,40.71894836425781,N,415,0.3749187066920886
1022949,id2788403,1,2016-03-14 21:11:29,2016-03-14 21:28:06,1,-74.0103530883789,40.711387634277344,-73.97201538085938,40.75639343261719,N,997,0.45890926257803394
1023029,id1309625,1,2016-06-26 13:53:38,2016-06-26 14:18:16,1,-74.01343536376955,40.70490646362305,-73.97522735595702,40.76511001586913,Y,1478,0.33820902139797615
1023469,id2724948,1,2016-06-04 19:23:35,2016-06-04 19:34:39,1,-74.00982666015625,40.70584487915039,-74.00321197509766,40.72321319580078,N,664,0.18671850660263745
1023818,id3348313,2,2016-03-30 10:07:09,2016-03-30 10:19:13,1,-74.00685119628906,40.70413208007813,-74.0111083984375,40.7215232849121,N,724,0.4931612559971258
1023980,id3994824,2,2016-02-05 10:11:07,2016-02-05 10:28:06,2,-74.00923919677734,40.706153869628906,-74.00817108154298,40.7144889831543,N,1019,0.19192792278618098
1024215,id1892097,1,2016-04-09 20:22:40,2016-04-09 20:45:23,1,-74.01598358154298,40.7049674987793,-73.98607635498048,40.75729751586913,N,1363,0.49725471721886133
1024273,id1697058,2,2016-04-02 17:12:59,2016-04-02 17:34:15,1,-74.01118469238281,40.70415496826172,-73.98556518554686,40.74406051635742,N,1276,0.34954414912511983
1024309,id2099060,1,2016-02-17 20:48:56,2016-02-17 21:23:42,1,-74.00669860839844,40.705753326416016,-73.7828369140625,40.64399719238281,N,2086,0.39744838451813796
1024369,id0098508,2,2016-03-26 15:27:07,2016-03-26 15:36:30,1,-74.00951385498048,40.70577621459961,-73.98332214355469,40.72196578979492,N,563,0.2075632389587235
1024417,id0028828,2,2016-01-22 02:27:15,2016-01-22 02:34:38,2,-74.00993347167969,40.703800201416016,-73.9798812866211,40.73500061035156,N,443,0.39783242374640043
1024474,id0482455,1,2016-01-19 17:21:04,2016-01-19 18:07:03,1,-74.01209259033203,40.70395278930664,-73.9522705078125,40.77566528320313,N,2759,0.383797323776608
1024516,id1270545,1,2016-04-30 15:59:10,2016-04-30 16:06:26,1,-74.01481628417969,40.709487915039055,-74.01007080078125,40.732826232910156,N,436,0.40779727300983254
1024538,id1641568,2,2016-01-25 14:18:38,2016-01-25 15:13:07,4,-74.00817108154298,40.70513916015625,-73.87052917480467,40.77228164672852,N,3269,0.33513403933564007
1024540,id3921326,2,2016-05-07 17:05:42,2016-05-07 17:23:45,1,-74.01432037353516,40.70478057861328,-73.97701263427734,40.75912857055664,N,1083,0.3986495004783648
1024625,id3880537,2,2016-05-08 14:46:24,2016-05-08 15:24:51,1,-74.01437377929686,40.70398712158203,-73.96031188964844,40.77896118164063,N,2307,0.4676039566876876
1024749,id1386041,1,2016-01-03 12:12:26,2016-01-03 12:16:40,1,-74.00920867919923,40.71057510375977,-74.00279998779298,40.72003173828125,N,254,0.3941041763230849
1024856,id3969792,2,2016-04-08 06:36:13,2016-04-08 06:53:14,1,-74.01570129394531,40.70678329467773,-73.95484924316406,40.76550674438477,N,1021,0.404883273720098
1024891,id3312016,2,2016-03-28 17:21:18,2016-03-28 17:44:04,1,-74.01551818847656,40.70488357543945,-73.98131561279298,40.768379211425774,N,1366,0.46942485255823196
1024907,id2072414,2,2016-04-13 20:33:54,2016-04-13 20:46:03,1,-74.00869750976562,40.70562362670898,-73.96464538574219,40.761531829833984,N,729,0.26558963837539595
